Kingdom,Phylum,Class,Order,Family,Genus,Species
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Tabellaria,Tabellaria_flocculosa
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_vitrea
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia_vulgaris
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_tumida
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbopleura,Cymbopleura_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subcapitata
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,Staurosira_venter
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_victori
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_neomajor
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_digitatum
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_minutum
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,Staurosira_venter
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_delmontii
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_pupula
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,NA
Chromista,Bacillariophyta,Coscinodiscophyceae,Orthoseirales,Orthoseiraceae,Orthoseira,Orthoseira_dendroteres
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_victori
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Nupela,Nupela_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_ambigua
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_linearis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_supralitorea
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_minor
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Didymosphenia,Didymosphenia_geminata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_nigri
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_sp.
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_gracilis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_bourbonense
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_neoexilis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,Meridion_circulare
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Rossithidium,Rossithidium_anastasiae
Sar,Ochrophyta,Phaeothamniophyceae,Pleurochloridellales,Pleurochloridellaceae,Pleurochloridella,Pleurochloridella_botrydiopsis
Sar,Ochrophyta,Phaeothamniophyceae,Pleurochloridellales,Pleurochloridellaceae,Pleurochloridella,Pleurochloridella_botrydiopsis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_pupula
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_nigri
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diploneidaceae,Diploneis,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Fistulifera,Fistulifera_saprophila
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,Frustulia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_gracilis
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,Cyclotella_cryptica
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_neocistula
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_saugerresii
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_granulata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Astartiella,Astartiella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_stomatophora
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma_moniliformis
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,Amphora_pediculus
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma_vulgaris
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_vitrea
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_neomajor
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Nupela,Nupela_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Coscinodiscophyceae,Melosirales,Melosiraceae,Melosira,Melosira_varians
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,NA
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_eutrophilum
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_subcapitata
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_mucophila
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diploneidaceae,Diploneis,Diploneis_vacillans
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Mayamaea,Mayamaea_permitis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis,Caloneis_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_implicata
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_exigua
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Staurosira,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_filiformis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_dissipata
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Cocconeidaceae,Cocconeis,Cocconeidaceae_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_subatomus
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_pectinalis
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria,Fragilaria_gracilis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_nigri
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_amphibia
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Halamphora,Halamphora_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_glacialis
Sar,Ochrophyta,Phaeothamniophyceae,Pleurochloridellales,Pleurochloridellaceae,Pleurochloridella,Pleurochloridella_botrydiopsis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis,Encyonopsis_falaisensis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Hantzschia,Hantzschia_amphioxys
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Ulnaria,Ulnaria_ulna
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Brachysiraceae,Brachysira,Brachysira_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Planothidium,Planothidium_cryptolanceolatum
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_tubicola
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_soratensis
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema_minutum
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Mayamaea,Mayamaea_permitis
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_inconspicua
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_cryptotenella
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Karayevia,Karayevia_oblongella
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Hippodonta,Hippodonta_capitata
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_borealis
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis,Placoneis_elginensis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Mayamaea,Mayamaea_permitis
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_radiosa
Chromista,Bacillariophyta,Bacillariophyceae,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_affine
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_saprophilum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,Cymbella_tumida
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,Neidium_amphigomphus
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_pyrenaicum
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_dissipata_var._media
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Cocconeidaceae,Cocconeis,Cocconeis_placentula
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,Neidium_fossum
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora_seminulum
Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,Aulacoseira_ambigua
Chromista,Bacillariophyta,NA,NA,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_pusilla
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_dissipata_var._media
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,NA,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula_antonii
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,NA,NA
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_palea
Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,Pinnularia_microstauron
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_sp.
Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium_minutissimum
Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema_parvulum
Chromista,Bacillariophyta,Mediophyceae,Thalassiosirales,Skeletonemataceae,Discostella,Discostella_stelligera
Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,Eunotia_formica
Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Iconella,Iconella_splendida
Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia_acidoclinata
